STATE,SAEMHI_MOE,SAEMHI_PT,SAEMHI_UB90,SAEPOV0_17_LB90,SAEPOV0_17_MOE,SAEPOV0_17_PT,SAEPOV0_17_UB90,SAEPOV0_4_LB90,SAEPOV0_4_MOE,SAEPOV0_4_PT,SAEPOV0_4_UB90,SAEPOV5_17R_LB90,SAEPOV5_17R_MOE,SAEPOV5_17R_PT,SAEPOV5_17R_UB90,SAEPOVALL_LB90,SAEPOVALL_MOE,SAEPOVALL_PT,SAEPOVALL_UB90,SAEPOVRT0_17_LB90,SAEPOVRT0_17_MOE,SAEPOVRT0_17_PT,SAEPOVRT0_17_UB90,SAEPOVRT0_4_LB90,SAEPOVRT0_4_MOE,SAEPOVRT0_4_PT,SAEPOVRT0_4_UB90,SAEPOVRT5_17R_LB90,SAEPOVRT5_17R_MOE,SAEPOVRT5_17R_PT,SAEPOVRT5_17R_UB90,SAEPOVRTALL_LB90,SAEPOVRTALL_MOE,SAEPOVRTALL_PT,SAEPOVRTALL_UB90,SAEPOVU_0_17,SAEPOVU_0_4,SAEPOVU_5_17R,SAEPOVU_ALL,YEAR
Mississippi,768,44740,45508,189072,6722,195794,202516,52217,3206,55423,58629,132814,5851,138665,144516,557711,13691,571402,585093,27.2,1.00,28.2,29.2,29.0,1.80,30.8,32.6,25.9,1.10,27.0,28.1,19.3,0.50,19.8,20.3,694588,179908,512781,2886375,2018
Missouri,729,54412,55141,236272,9431,245703,255134,67630,4130,71760,75890,158453,8270,166723,174993,769878,15465,785343,800808,17.6,0.70,18.3,19.0,18.8,1.10,19.9,21.0,16.3,0.80,17.1,17.9,12.9,0.30,13.2,13.5,1345718,361216,976576,5943697,2018
Montana,1092,55248,56340,34369,2342,36711,39053,10071,1145,11216,12361,21925,2010,23935,25945,128732,5453,134185,139638,15.4,1.00,16.4,17.4,16.5,1.90,18.4,20.3,13.6,1.20,14.8,16.0,12.4,0.50,12.9,13.4,224447,60874,161341,1037468,2018
Nebraska,1011,59724,60735,56678,3711,60389,64100,17544,1930,19474,21404,35280,3208,38488,41696,198766,6627,205393,212020,12.1,0.80,12.9,13.7,13.5,1.50,15.0,16.5,10.5,1.00,11.5,12.5,10.6,0.40,11.0,11.4,467294,130205,334290,1875315,2018
Nevada,1062,58740,59802,119343,5485,124828,130313,34157,2974,37131,40105,79553,4592,84145,88737,380868,10479,391347,401826,17.6,0.80,18.4,19.2,18.9,1.60,20.5,22.1,16.2,0.90,17.1,18.0,12.7,0.40,13.1,13.5,676712,181379,491439,2991991,2018
New Hampshire,1390,75322,76712,22837,2542,25379,27921,5972,1187,7159,8346,14785,2222,17007,19229,95577,4499,100076,104575,9.1,1.00,10.1,11.1,9.7,1.90,11.6,13.5,7.8,1.20,9.0,10.2,7.3,0.30,7.6,7.9,251892,61940,188651,1312009,2018
New Jersey,672,81777,82449,249871,11184,261055,272239,70434,5601,76035,81636,170183,9632,179815,189447,812117,19269,831386,850655,12.9,0.60,13.5,14.1,13.9,1.10,15.0,16.1,12.0,0.70,12.7,13.4,9.3,0.20,9.5,9.7,1932876,507733,1419524,8739317,2018
New Mexico,868,47405,48273,114036,5342,119378,124720,30632,2297,32929,35226,78764,4647,83411,88058,375921,10818,386739,397557,24.2,1.10,25.3,26.4,25.3,1.90,27.2,29.1,22.7,1.30,24.0,25.3,18.3,0.50,18.8,19.3,472582,120910,347933,2051723,2018
New York,627,67648,68275,733127,18567,751694,770261,211205,9792,220997,230789,495576,15573,511149,526722,2569152,34151,2603303,2637454,18.3,0.50,18.8,19.3,19.0,0.90,19.9,20.8,17.3,0.50,17.8,18.3,13.5,0.20,13.7,13.9,3995453,1107952,2866162,19037616,2018
North Carolina,564,53922,54486,444178,12925,457103,470028,122803,6866,129669,136535,303388,10932,314320,325252,1396634,25520,1422154,1447674,19.6,0.60,20.2,20.8,20.6,1.20,21.8,23.0,18.3,0.70,19.0,19.7,13.8,0.30,14.1,14.4,2259485,594134,1650968,10100381,2018
North Dakota,1883,65250,67133,17588,1744,19332,21076,5975,961,6936,7897,10402,1421,11823,13244,73677,4282,77959,82241,10.0,1.00,11.0,12.0,11.2,1.80,13.0,14.8,8.4,1.20,9.6,10.8,10.0,0.60,10.6,11.2,176384,53262,122632,736622,2018
Ohio,420,56155,56575,474343,14710,489053,503763,141573,7463,149036,156499,317103,12661,329764,342425,1542309,26277,1568586,1594863,18.6,0.60,19.2,19.8,21.0,1.10,22.1,23.2,17.1,0.70,17.8,18.5,13.6,0.20,13.8,14.0,2542193,675060,1855952,11362293,2018
Oklahoma,446,51914,52360,193606,6793,200399,207192,57723,3283,61006,64289,129168,5905,135073,140978,581499,12437,593936,606373,20.7,0.70,21.4,22.1,23.0,1.30,24.3,25.6,19.0,0.90,19.9,20.8,15.2,0.30,15.5,15.8,935776,251344,680142,3825031,2018
Oregon,999,63168,64167,126558,7515,134073,141588,34913,3881,38794,42675,82439,6340,88779,95119,501947,14067,516014,530081,14.8,0.90,15.7,16.6,15.4,1.70,17.1,18.8,13.3,1.00,14.3,15.3,12.2,0.30,12.5,12.8,855540,226743,622211,4113121,2018
Pennsylvania,314,60891,61205,420626,12703,433329,446032,113858,6583,120441,127024,291143,10984,302127,313111,1494550,23386,1517936,1541322,16.2,0.50,16.7,17.2,16.6,1.00,17.6,18.6,15.3,0.60,15.9,16.5,12.0,0.20,12.2,12.4,2595708,683875,1901032,12393999,2018
Rhode Island,1700,63787,65487,33846,2393,36239,38632,9539,1208,10747,11955,22432,2063,24495,26558,124551,5987,130538,136525,16.8,1.20,18.0,19.2,17.8,2.30,20.1,22.4,15.3,1.40,16.7,18.1,12.2,0.60,12.8,13.4,201460,53385,146841,1016444,2018
South Carolina,621,52449,53070,232102,9090,241192,250282,63147,4171,67318,71489,162381,8162,170543,178705,733961,16621,750582,767203,21.3,0.80,22.1,22.9,22.1,1.50,23.6,25.1,20.3,1.00,21.3,22.3,14.9,0.30,15.2,15.5,1089131,285173,800634,4944734,2018
South Dakota,1330,57041,58371,32170,2041,34211,36252,9866,1178,11044,12222,20615,1635,22250,23885,105334,4480,109814,114294,15.1,1.00,16.1,17.1,16.4,2.00,18.4,20.4,13.7,1.10,14.8,15.9,12.4,0.50,12.9,13.4,212111,60026,150683,852354,2018
Tennessee,482,52366,52848,311705,10911,322616,333527,95777,5044,100821,105865,206366,9591,215957,225548,982886,20169,1003055,1023224,21.1,0.70,21.8,22.5,24.3,1.30,25.6,26.9,19.1,0.90,20.0,20.9,14.9,0.30,15.2,15.5,1477551,393520,1078129,6603092,2018
Texas,278,60632,60910,1511665,31563,1543228,1574791,433079,15559,448638,464197,1043460,27441,1070901,1098342,4132580,49043,4181623,4230666,20.7,0.40,21.1,21.5,21.9,0.80,22.7,23.5,19.7,0.50,20.2,20.7,14.7,0.20,14.9,15.1,7303725,1980107,5298049,28074669,2018
Utah,719,71381,72100,82557,6458,89015,95473,23344,2898,26242,29140,54228,5693,59921,65614,272328,11234,283562,294796,9.0,0.70,9.7,10.4,9.4,1.20,10.6,11.8,8.1,0.90,9.0,9.9,8.7,0.40,9.1,9.5,919107,248209,668179,3110946,2018
Vermont,1376,60917,62293,12515,1276,13791,15067,2872,548,3420,3968,8198,1161,9359,10520,60844,3587,64431,68018,11.1,1.10,12.2,13.3,10.0,1.90,11.9,13.8,9.9,1.40,11.3,12.7,10.1,0.60,10.7,11.3,113284,28637,83118,601250,2018
Virginia,669,72600,73269,242464,11017,253481,264498,70578,5140,75718,80858,160497,9442,169939,179381,865159,19739,884898,904637,13.2,0.60,13.8,14.4,14.2,1.00,15.2,16.2,12.1,0.70,12.8,13.5,10.5,0.20,10.7,10.9,1839006,498418,1332231,8264098,2018
Washington,680,74023,74703,195966,9946,205912,215858,55420,4633,60053,64686,129324,8614,137938,146552,745531,16410,761941,778351,12.0,0.60,12.6,13.2,12.3,1.00,13.3,14.3,11.0,0.70,11.7,12.4,10.1,0.20,10.3,10.5,1634810,450106,1176600,7400548,2018
West Virginia,967,44038,45005,78182,4031,82213,86244,21560,1974,23534,25508,53235,3471,56706,60177,296233,9423,305656,315079,22.1,1.10,23.2,24.3,23.5,2.20,25.7,27.9,20.5,1.30,21.8,23.1,16.9,0.50,17.4,17.9,354416,91589,260521,1753457,2018
Wisconsin,387,60779,61166,169553,7042,176595,183637,48519,3384,51903,55287,112435,6162,118597,124759,613179,13569,626748,640317,13.5,0.60,14.1,14.7,15.0,1.00,16.0,17.0,12.2,0.70,12.9,13.6,10.9,0.20,11.1,11.3,1250212,325105,918133,5665101,2018
Wyoming,1290,62259,63549,15745,1569,17314,18883,4745,794,5539,6333,9889,1343,11232,12575,56071,4026,60097,64123,11.9,1.20,13.1,14.3,13.6,2.30,15.9,18.2,10.2,1.40,11.6,13.0,10.0,0.70,10.7,11.4,131775,34885,96497,563345,2018
Alabama,592,51771,52363,225712,8178,233890,242068,65296,3940,69236,73176,154564,7106,161670,168776,730491,16987,747478,764465,21.1,0.80,21.9,22.7,22.8,1.40,24.2,25.6,19.8,0.90,20.7,21.6,15.2,0.40,15.6,16.0,1069755,286287,779632,4781642,2019
Alaska,2261,77203,79464,21326,1784,23110,24894,6443,907,7350,8257,13473,1472,14945,16417,68640,4393,73033,77426,12.2,1.00,13.2,14.2,13.1,1.80,14.9,16.7,10.7,1.20,11.9,13.1,9.6,0.60,10.2,10.8,175338,49416,125109,713733,2019
Arizona,443,62027,62470,297708,12136,309844,321980,83016,5424,88440,93864,203870,10691,214561,225252,940142,22865,963007,985872,18.4,0.80,19.2,20.0,19.8,1.30,21.1,22.4,17.2,0.90,18.1,19.0,13.2,0.30,13.5,13.8,1610783,418308,1185006,7116300,2019
Arkansas,843,49020,49863,142807,6036,148843,154879,43010,2985,45995,48980,94586,4953,99539,104492,456478,12097,468575,480672,20.8,0.90,21.7,22.6,23.6,1.60,25.2,26.8,18.9,1.00,19.9,20.9,15.6,0.40,16.0,16.4,685668,182516,499572,2929084,2019
California,313,80423,80736,1335622,28291,1363913,1392204,349016,13719,362735,376454,944427,24700,969127,993827,4509811,50608,4560419,4611027,15.3,0.30,15.6,15.9,15.1,0.60,15.7,16.3,14.8,0.40,15.2,15.6,11.7,0.10,11.8,11.9,8723360,2309669,6378735,38733501,2019
Colorado,775,77104,77879,130741,8276,139017,147293,33361,3670,37031,40701,89801,7300,97101,104401,516240,15091,531331,546422,10.5,0.70,11.2,11.9,10.3,1.10,11.4,12.5,9.9,0.80,10.7,11.5,9.1,0.30,9.4,9.7,1240756,324346,911192,5637873,2019
Connecticut,1281,78920,80201,91433,5410,96843,102253,22796,2202,24998,27200,64502,4808,69310,74118,331999,11102,343101,354203,12.7,0.80,13.5,14.3,12.9,1.20,14.1,15.3,12.0,0.90,12.9,13.8,9.6,0.30,9.9,10.2,715534,176998,535885,3460456,2019
Delaware,1493,70348,71841,29866,2170,32036,34206,8431,997,9428,10425,20037,1848,21885,23733,100509,5718,106227,111945,15.2,1.10,16.3,17.4,16.2,1.90,18.1,20.0,13.9,1.30,15.2,16.5,10.6,0.60,11.2,11.8,196782,52173,143711,944966,2019
Florida,440,59198,59638,730692,23674,754366,778040,211921,12416,224337,236753,492642,19797,512439,532236,2641009,40823,2681832,2722655,17.6,0.60,18.2,18.8,19.2,1.10,20.3,21.4,16.2,0.70,16.9,17.6,12.5,0.20,12.7,12.9,4150173,1104910,3026836,21048962,2019
Georgia,433,61950,62383,462139,17240,479379,496619,127055,6986,134041,141027,321824,15327,337151,352478,1370705,26902,1397607,1424509,18.8,0.70,19.5,20.2,19.9,1.10,21.0,22.1,17.8,0.80,18.6,19.4,13.2,0.30,13.5,13.8,2459159,638911,1811109,10332525,2019
Hawaii,1951,83734,85685,29912,3126,33038,36164,7918,1394,9312,10706,19469,2739,22208,24947,118029,6621,124650,131271,10.1,1.10,11.2,12.3,9.6,1.70,11.3,13.0,9.2,1.30,10.5,11.8,8.5,0.50,9.0,9.5,294271,82085,210829,1379102,2019
Idaho,1031,60830,61861,52006,3943,55949,59892,15794,1954,17748,19702,33128,3343,36471,39814,185524,8217,193741,201958,11.8,0.90,12.7,13.6,14.0,1.70,15.7,17.4,10.2,1.00,11.2,12.2,10.5,0.50,11.0,11.5,439879,113272,325296,1753971,2019
Illinois,579,69212,69791,417345,14592,431937,446529,118068,8088,126156,134244,284550,11753,296303,308056,1390337,25501,1415838,1441339,15.1,0.50,15.6,16.1,16.2,1.10,17.3,18.4,14.0,0.60,14.6,15.2,11.2,0.20,11.4,11.6,2772222,727387,2034810,12373216,2019
Indiana,670,57617,58287,219619,10167,229786,239953,63665,4512,68177,72689,145961,9088,155049,164137,755582,17785,773367,791152,14.4,0.70,15.1,15.8,15.8,1.10,16.9,18.0,13.1,0.80,13.9,14.7,11.6,0.30,11.9,12.2,1521568,402753,1112106,6517459,2019
Iowa,738,61807,62545,86520,4975,91495,96470,25167,2447,27614,30061,56518,4254,60772,65026,325533,11623,337156,348779,12.1,0.70,12.8,13.5,13.2,1.30,14.5,15.8,10.9,0.80,11.7,12.5,10.6,0.40,11.0,11.4,713821,190374,520389,3058870,2019
Kansas,682,62028,62710,93074,4846,97920,102766,27343,2409,29752,32161,60507,4106,64613,68719,310230,9701,319931,329632,13.6,0.70,14.3,15.0,15.3,1.30,16.6,17.9,12.1,0.80,12.9,13.7,11.0,0.30,11.3,11.6,686042,179580,502274,2826822,2019
Kentucky,617,52256,52873,196698,7802,204500,212302,58961,3918,62879,66797,129785,6561,136346,142907,677588,15287,692875,708162,20.1,0.80,20.9,21.7,22.6,1.50,24.1,25.6,18.3,0.90,19.2,20.1,15.6,0.40,16.0,16.4,977035,260871,710175,4326724,2019
Louisiana,579,51108,51687,272616,9681,282297,291978,77490,4550,82040,86590,188104,8417,196521,204938,829070,18669,847739,866408,25.5,0.90,26.4,27.3,26.5,1.60,28.1,29.7,24.3,1.10,25.4,26.5,18.4,0.40,18.8,19.2,1068800,292477,772945,4515814,2019
Maine,1594,58824,60418,30771,2255,33026,35281,8464,1057,9521,10578,20220,1964,22184,24148,135542,6024,141566,147590,12.9,0.90,13.8,14.7,14.1,1.80,15.9,17.7,11.4,1.10,12.5,13.6,10.4,0.50,10.9,11.4,238663,59970,177337,1304034,2019
Maryland,910,86644,87554,151973,8627,160600,169227,39498,3659,43157,46816,105485,7584,113069,120653,523164,14553,537717,552270,11.6,0.70,12.3,13.0,11.3,1.00,12.3,13.3,11.1,0.80,11.9,12.7,8.9,0.20,9.1,9.3,1307756,351489,951452,5898341,2019
Massachusetts,961,85700,86661,149956,9050,159006,168056,38926,3847,42773,46620,103864,8188,112052,120240,615762,15789,631551,647340,11.3,0.70,12.0,12.7,11.3,1.10,12.4,13.5,10.7,0.80,11.5,12.3,9.3,0.20,9.5,9.7,1328374,346302,976919,6656444,2019
Michigan,567,59522,60089,355641,11770,367411,379181,100517,5830,106347,112177,241751,10092,251843,261935,1242287,22158,1264445,1286603,16.9,0.60,17.5,18.1,18.1,1.10,19.2,20.3,15.6,0.70,16.3,17.0,12.7,0.20,12.9,13.1,2105157,552815,1542779,9772164,2019
Minnesota,808,74529,75337,132789,7314,140103,147417,34848,3117,37965,41082,90236,6440,96676,103116,479460,12322,491782,504104,10.4,0.60,11.0,11.6,10.2,0.90,11.1,12.0,9.7,0.70,10.4,11.1,8.7,0.20,8.9,9.1,1277323,342252,929087,5515424,2019
Mississippi,1135,45928,47063,181496,7506,189002,196508,50514,3194,53708,56902,126234,6666,132900,139566,544709,15055,559764,574819,26.5,1.10,27.6,28.7,28.4,1.80,30.2,32.0,25.1,1.30,26.4,27.7,19.0,0.50,19.5,20.0,683998,177762,504108,2877841,2019
Missouri,634,57375,58009,219389,8439,227828,236267,61840,3848,65688,69536,147454,7415,154869,162284,749437,16801,766238,783039,16.4,0.60,17.0,17.6,17.4,1.10,18.5,19.6,15.1,0.80,15.9,16.7,12.6,0.30,12.9,13.2,1337402,354875,974094,5953071,2019
Montana,1149,57248,58397,32084,2179,34263,36442,9027,1067,10094,11161,21172,1839,23011,24850,125732,5242,130974,136216,14.4,1.00,15.4,16.4,15.2,1.80,17.0,18.8,13.1,1.10,14.2,15.3,12.1,0.50,12.6,13.1,222198,59319,161766,1042643,2019
Nebraska,909,63290,64199,49809,3670,53479,57149,14903,1648,16551,18199,31274,3162,34436,37598,179202,7200,186402,193602,10.7,0.80,11.5,12.3,11.9,1.30,13.2,14.5,9.4,0.90,10.3,11.2,9.5,0.40,9.9,10.3,463439,125651,334767,1877617,2019
Nevada,987,63268,64255,113748,5826,119574,125400,31942,2761,34703,37464,77079,4964,82043,87007,371882,13018,384900,397918,16.7,0.90,17.6,18.5,17.9,1.50,19.4,20.9,15.5,1.00,16.5,17.5,12.3,0.40,12.7,13.1,679581,179013,497673,3037189,2019
New Hampshire,1785,78571,80356,17793,2243,20036,22279,4477,908,5385,6293,11991,1968,13959,15927,92374,5936,98310,104246,7.2,0.90,8.1,9.0,7.2,1.50,8.7,10.2,6.4,1.10,7.5,8.6,7.0,0.50,7.5,8.0,248683,62074,186120,1316508,2019
New Jersey,746,85786,86532,222893,10603,233496,244099,60347,5591,65938,71529,152972,8817,161789,170606,775971,19705,795676,815381,11.6,0.60,12.2,12.8,12.0,1.10,13.1,14.2,10.9,0.60,11.5,12.1,8.9,0.20,9.1,9.3,1915377,502232,1407315,8712974,2019
New Mexico,940,52021,52961,104537,5094,109631,114725,27395,2541,29936,32477,73645,4343,77988,82331,348384,10142,358526,368668,22.4,1.10,23.5,24.6,23.3,2.20,25.5,27.7,21.2,1.20,22.4,23.6,17.0,0.50,17.5,18.0,466224,117226,347682,2053271,2019
New York,450,72038,72488,697360,19457,716817,736274,203111,10163,213274,223437,469112,16552,485664,502216,2439327,32433,2471760,2504193,17.7,0.50,18.2,18.7,18.7,0.90,19.6,20.5,16.6,0.60,17.2,17.8,12.9,0.20,13.1,13.3,3933305,1089869,2824137,18932422,2019
North Carolina,604,57388,57992,422158,13570,435728,449298,121353,5981,127334,133315,288536,11933,300469,312402,1358983,24777,1383760,1408537,18.7,0.60,19.3,19.9,20.5,1.00,21.5,22.5,17.4,0.70,18.1,18.8,13.4,0.20,13.6,13.8,2258304,592406,1657300,10199132,2019
North Dakota,2482,67402,69884,17532,1731,19263,20994,5139,889,6028,6917,11256,1429,12685,14114,72958,4369,77327,81696,9.9,1.00,10.9,11.9,9.7,1.70,11.4,13.1,9.0,1.20,10.2,11.4,9.9,0.60,10.5,11.1,177269,52845,124079,738766,2019
Ohio,557,58704,59261,443797,14337,458134,472471,134175,6302,140477,146779,293671,12397,306068,318465,1449452,24833,1474285,1499118,17.5,0.60,18.1,18.7,20.0,0.90,20.9,21.8,15.9,0.70,16.6,17.3,12.8,0.20,13.0,13.2,2528042,671754,1842952,11362381,2019
Oklahoma,591,54447,55038,177965,6034,183999,190033,51070,3082,54152,57234,120686,5080,125766,130846,567495,11136,578631,589767,19.1,0.60,19.7,20.3,20.7,1.20,21.9,23.1,17.7,0.70,18.4,19.1,14.8,0.30,15.1,15.4,933976,247396,682377,3841758,2019
Oregon,852,66955,67807,107590,7084,114674,121758,27701,3310,31011,34321,72811,6257,79068,85325,461869,12433,474302,486735,12.8,0.80,13.6,14.4,12.6,1.50,14.1,15.6,11.8,1.00,12.8,13.8,11.2,0.30,11.5,11.8,845396,220457,619977,4136485,2019
Pennsylvania,427,63455,63882,411822,14573,426395,440968,110131,6315,116446,122761,287260,12927,300187,313114,1453602,27591,1481193,1508784,15.9,0.60,16.5,17.1,16.3,0.90,17.2,18.1,15.2,0.70,15.9,16.6,11.8,0.20,12.0,12.2,2578438,678617,1889509,12387186,2019
Rhode Island,1465,70383,71848,30808,2314,33122,35436,8760,1136,9896,11032,20804,1950,22754,24704,112012,6083,118095,124178,15.3,1.20,16.5,17.7,16.7,2.20,18.9,21.1,14.1,1.30,15.4,16.7,11.0,0.60,11.6,12.2,200476,52404,147676,1018596,2019
South Carolina,818,56360,57178,207434,8741,216175,224916,56669,3774,60443,64217,143789,7696,151485,159181,677534,17725,695259,712984,19.1,0.80,19.9,20.7,20.1,1.30,21.4,22.7,18.0,1.00,19.0,20.0,13.5,0.40,13.9,14.3,1085786,281881,799045,5003261,2019
South Dakota,1756,60414,62170,29379,2205,31584,33789,9145,1028,10173,11201,18673,1869,20542,22411,96713,4658,101371,106029,13.9,1.00,14.9,15.9,15.5,1.70,17.2,18.9,12.4,1.20,13.6,14.8,11.4,0.50,11.9,12.4,211333,59071,151120,854605,2019
Tennessee,648,56047,56695,276627,10125,286752,296877,81138,5344,86482,91826,185728,8455,194183,202638,901358,18492,919850,938342,18.7,0.70,19.4,20.1,20.5,1.40,21.9,23.3,17.2,0.80,18.0,18.8,13.5,0.30,13.8,14.1,1476506,394191,1075816,6656446,2019
Texas,496,64044,64540,1370295,30900,1401195,1432095,402094,14547,416641,431188,932899,27320,960219,987539,3820568,50376,3870944,3921320,18.8,0.40,19.2,19.6,20.7,0.70,21.4,22.1,17.5,0.50,18.0,18.5,13.4,0.20,13.6,13.8,7296060,1946632,5322921,28361496,2019
Utah,1050,75705,76755,82131,6194,88325,94519,22791,2937,25728,28665,53233,5281,58514,63795,268423,11012,279435,290447,8.9,0.70,9.6,10.3,9.4,1.20,10.6,11.8,7.9,0.80,8.7,9.5,8.5,0.30,8.8,9.1,920189,243269,672344,3157998,2019
Vermont,1594,63293,64887,10937,1117,12054,13171,2748,533,3281,3814,7229,956,8185,9141,57229,3395,60624,64019,9.8,1.00,10.8,11.8,10.0,1.90,11.9,13.8,8.7,1.10,9.8,10.9,9.5,0.60,10.1,10.7,111441,27546,83418,599036,2019
Virginia,822,76471,77293,232710,10096,242806,252902,63192,5065,68257,73322,157553,8470,166023,174493,805003,17941,822944,840885,12.7,0.60,13.3,13.9,12.9,1.00,13.9,14.9,11.9,0.60,12.5,13.1,9.7,0.20,9.9,10.1,1827105,490287,1327338,8279326,2019
Washington,898,78674,79572,186046,9881,195927,205808,52565,4475,57040,61515,123840,8392,132232,140624,712292,18924,731216,750140,11.4,0.60,12.0,12.6,11.9,1.00,12.9,13.9,10.5,0.70,11.2,11.9,9.5,0.30,9.8,10.1,1628987,441878,1179743,7470209,2019
West Virginia,1090,48659,49749,68983,3522,72505,76027,18902,1617,20519,22136,47261,3053,50314,53367,271926,9249,281175,290424,19.8,1.00,20.8,21.8,21.4,1.80,23.2,25.0,18.4,1.20,19.6,20.8,15.7,0.50,16.2,16.7,347952,88349,257137,1739027,2019
Wisconsin,593,64177,64770,160492,7390,167882,175272,43699,3486,47185,50671,109257,6438,115695,122133,578030,13374,591404,604778,12.9,0.60,13.5,14.1,13.6,1.10,14.7,15.8,12.0,0.70,12.7,13.4,10.2,0.20,10.4,10.6,1241273,321490,914476,5675545,2019
Wyoming,1891,66152,68043,13730,1407,15137,16544,4034,687,4721,5408,8492,1172,9664,10836,51997,3779,55776,59555,10.6,1.10,11.7,12.8,12.0,2.00,14.0,16.0,8.9,1.20,10.1,11.3,9.2,0.70,9.9,10.6,129880,33740,95354,563539,2019
Alabama,945,53958,54903,213738,9196,222934,232130,61541,4628,66169,70797,144819,7991,152810,160801,695249,19319,714568,733887,20.0,0.90,20.9,21.8,21.7,1.60,23.3,24.9,18.7,1.00,19.7,20.7,14.5,0.40,14.9,15.3,1067616,284293,776800,4799999,2020
Alaska,2430,79961,82391,19801,1658,21459,23117,5955,897,6852,7749,12574,1370,13944,15314,64952,3762,68714,72476,11.3,1.00,12.3,13.3,12.3,1.90,14.2,16.1,10.0,1.10,11.1,12.2,9.1,0.50,9.6,10.1,174085,48342,125334,713257,2020
Arizona,917,64652,65569,269862,13805,283667,297472,73422,6522,79944,86466,185245,12075,197320,209395,904127,28428,932555,960983,16.7,0.90,17.6,18.5,17.8,1.60,19.4,21.0,15.6,1.00,16.6,17.6,12.4,0.40,12.8,13.2,1610241,411197,1191912,7259760,2020
Arkansas,1396,51146,52542,136047,6808,142855,149663,40261,3230,43491,46721,90761,5927,96688,102615,434898,13767,448665,462432,19.8,1.00,20.8,21.8,22.2,1.80,24.0,25.8,18.1,1.20,19.3,20.5,14.7,0.50,15.2,15.7,685660,181313,502060,2944601,2020
California,579,83001,83580,1226143,34002,1260145,1294147,312308,15106,327414,342520,868759,29665,898424,928089,4357445,61722,4419167,4480889,14.2,0.40,14.6,15.0,13.9,0.70,14.6,15.3,13.7,0.50,14.2,14.7,11.3,0.20,11.5,11.7,8609649,2240283,6332102,38585897,2020
Colorado,1143,77688,78831,121098,8741,129839,138580,32181,4444,36625,41069,81924,7466,89390,96856,494184,17162,511346,528508,9.9,0.70,10.6,11.3,10.2,1.40,11.6,13.0,9.0,0.80,9.8,10.6,8.7,0.30,9.0,9.3,1227451,314426,909403,5685697,2020
Connecticut,1212,79723,80935,77882,6053,83935,89988,18148,2633,20781,23414,55404,5349,60753,66102,320574,12861,333435,346296,10.9,0.90,11.8,12.7,10.3,1.50,11.8,13.3,10.5,1.00,11.5,12.5,9.3,0.40,9.7,10.1,708630,175947,529243,3454806,2020
Delaware,2540,71335,73875,28223,2157,30380,32537,7971,1096,9067,10163,18730,1806,20536,22342,98380,6020,104400,110420,14.0,1.10,15.1,16.2,14.9,2.10,17.0,19.1,12.9,1.20,14.1,15.3,10.3,0.60,10.9,11.5,200891,53235,145968,961236,2020
Florida,658,61724,62382,688232,26615,714847,741462,183731,11020,194751,205771,481287,23048,504335,527383,2588357,54285,2642642,2696927,16.6,0.60,17.2,17.8,16.7,1.00,17.7,18.7,15.7,0.80,16.5,17.3,12.1,0.30,12.4,12.7,4165785,1100386,3051437,21304139,2020
Georgia,772,62800,63572,461410,18159,479569,497728,120408,8808,129216,138024,325726,15635,341361,356996,1428552,36776,1465328,1502104,18.8,0.70,19.5,20.2,19.0,1.40,20.4,21.8,17.9,0.90,18.8,19.7,13.6,0.40,14.0,14.4,2460932,632709,1818597,10432381,2020
Hawaii,2129,86878,89007,26817,2865,29682,32547,6528,1426,7954,9380,17684,2371,20055,22426,113902,7280,121182,128462,9.4,1.00,10.4,11.4,8.2,1.80,10.0,11.8,8.6,1.20,9.8,11.0,8.4,0.50,8.9,9.4,286359,79502,204219,1366396,2020
Idaho,1882,62603,64485,47153,4040,51193,55233,13077,1840,14917,16757,30596,3464,34060,37524,172754,8443,181197,189640,10.7,0.90,11.6,12.5,11.8,1.60,13.4,15.0,9.3,1.10,10.4,11.5,9.6,0.50,10.1,10.6,442618,111723,327499,1793925,2020
Illinois,616,71243,71859,364078,13602,377680,391282,93010,6042,99052,105094,256492,12089,268581,280670,1323764,27395,1351159,1378554,13.4,0.50,13.9,14.4,13.2,0.90,14.1,15.0,12.8,0.60,13.4,14.0,10.8,0.20,11.0,11.2,2724392,702420,2011437,12284107,2020
Indiana,697,60794,61491,218266,10566,228832,239398,64020,5472,69492,74964,145545,8948,154493,163441,739176,20991,760167,781158,14.2,0.70,14.9,15.6,15.8,1.40,17.2,18.6,12.9,0.80,13.7,14.5,11.3,0.30,11.6,11.9,1532393,403356,1124649,6554301,2020
Iowa,1072,62362,63434,79757,5430,85187,90617,21383,2747,24130,26877,52920,4545,57465,62010,302206,11546,313752,325298,11.2,0.80,12.0,12.8,11.4,1.50,12.9,14.4,10.2,0.90,11.1,12.0,9.8,0.40,10.2,10.6,710585,187650,518783,3066586,2020
Kansas,1432,63214,64646,82449,6042,88491,94533,23483,2641,26124,28765,54419,5373,59792,65165,289562,11369,300931,312300,12.1,0.90,13.0,13.9,13.2,1.50,14.7,16.2,10.8,1.10,11.9,13.0,10.2,0.40,10.6,11.0,680850,177341,500943,2827805,2020
