,STATE_NAME,PR_ALL,PR_YOUTH,MED_HH_INCOME,COUNTY_FULL,LAT,LNG
1602,Montana,8.6,12.6,66307.0,Broadwater County,46.3324,-111.4955
1603,Montana,9.2,13.8,62841.0,Carbon County,45.2274,-109.0281
1604,Montana,13.1,15.9,52116.0,Carter County,45.5168,-104.5362
1605,Montana,13.0,16.1,57085.0,Cascade County,47.308,-111.347
1606,Montana,14.4,19.7,51113.0,Chouteau County,47.8806,-110.4353
1607,Montana,13.2,14.2,54913.0,Custer County,46.2527,-105.5717
1608,Montana,11.2,13.0,52852.0,Daniels County,48.7838,-105.5485
1609,Montana,11.2,14.9,70252.0,Dawson County,47.2664,-104.8995
1610,Montana,14.6,18.5,45725.0,Deer Lodge County,46.0608,-113.0678
1611,Montana,8.9,11.4,63793.0,Fallon County,46.334,-104.4174
1612,Montana,12.0,15.4,54823.0,Fergus County,47.2636,-109.2245
1613,Montana,9.5,11.6,65835.0,Flathead County,48.2951,-114.0497
1614,Montana,8.8,6.8,78910.0,Gallatin County,45.5404,-111.1704
1615,Montana,14.8,19.8,49898.0,Garfield County,47.2776,-106.9929
1616,Montana,24.6,29.6,44777.0,Glacier County,48.7051,-112.9947
1617,Montana,16.6,27.5,43820.0,Golden Valley County,46.3812,-109.1752
1618,Montana,11.7,16.1,52984.0,Granite County,46.4045,-113.4403
1619,Montana,16.9,21.6,54377.0,Hill County,48.6282,-110.1112
1620,Montana,7.4,9.3,68128.0,Jefferson County,46.1485,-112.0938
1621,Montana,15.1,23.2,51392.0,Judith Basin County,47.0454,-110.266
1622,Montana,17.2,20.6,50978.0,Lake County,47.6459,-114.0894
1623,Montana,9.0,11.2,67702.0,Lewis and Clark County,47.1224,-112.3905
1624,Montana,16.1,21.7,49277.0,Liberty County,48.5617,-111.0246
1625,Montana,16.8,27.5,48156.0,Lincoln County,48.5425,-115.4051
1626,Montana,13.9,20.2,51881.0,McCone County,47.6452,-105.7954
1627,Montana,9.1,13.5,62516.0,Madison County,45.3007,-111.9203
1628,Montana,15.3,23.5,45391.0,Meagher County,46.5982,-110.8857
1629,Montana,14.2,22.9,50327.0,Mineral County,47.1472,-114.9983
1630,Montana,12.9,13.2,65682.0,Missoula County,47.0365,-113.9237
1631,Montana,15.8,24.4,54003.0,Musselshell County,46.4966,-108.3981
1632,Montana,9.9,12.6,59113.0,Park County,45.4884,-110.5267
1633,Montana,12.9,23.3,48141.0,Petroleum County,47.1175,-108.2502
1634,Montana,14.5,21.8,53626.0,Phillips County,48.2592,-107.9133
1635,Montana,17.0,22.9,47900.0,Pondera County,48.2277,-112.2263
1636,Montana,11.1,15.5,52298.0,Powder River County,45.395,-105.6302
1637,Montana,16.9,17.9,47687.0,Powell County,46.8564,-112.9361
1638,Montana,13.7,17.8,46328.0,Prairie County,46.8605,-105.378
1639,Montana,9.5,14.7,60030.0,Ravalli County,46.0817,-114.1207
1640,Montana,9.1,11.8,63148.0,Richland County,47.7879,-104.5614
1641,Montana,25.3,31.4,47266.0,Roosevelt County,48.2945,-105.0164
1642,Montana,17.6,24.2,61331.0,Rosebud County,46.2297,-106.7307
1643,Montana,14.7,24.6,50270.0,Sanders County,47.6748,-115.1333
1644,Montana,11.8,14.8,56095.0,Sheridan County,48.7212,-104.5047
1645,Montana,13.0,16.8,52495.0,Silver Bow County,45.9024,-112.6567
1646,Montana,8.1,10.0,75820.0,Stillwater County,45.669,-109.3952
1647,Montana,9.7,13.0,61454.0,Sweet Grass County,45.8138,-109.941
1648,Montana,12.5,16.9,59787.0,Teton County,47.8371,-112.2409
1649,Montana,14.6,19.3,49297.0,Toole County,48.6554,-111.6956
1650,Montana,12.1,19.9,58275.0,Treasure County,46.2115,-107.2716
1651,Montana,11.8,15.2,55338.0,Valley County,48.3653,-106.6675
1652,Montana,17.2,24.6,42431.0,Wheatland County,46.4663,-109.8446
1653,Montana,11.1,13.4,51924.0,Wibaux County,46.9653,-104.249
1654,Montana,11.3,13.0,69182.0,Yellowstone County,45.9373,-108.2744
1655,Nebraska,11.7,12.0,57136.0,Adams County,40.5245,-98.5012
1656,Nebraska,10.0,13.6,57413.0,Antelope County,42.1769,-98.0667
1657,Nebraska,13.0,18.9,58677.0,Arthur County,41.569,-101.6958
1658,Nebraska,10.3,17.6,59863.0,Banner County,41.546,-103.7105
1659,Nebraska,13.7,20.6,53541.0,Blaine County,41.9128,-99.9767
1660,Nebraska,9.6,12.2,64705.0,Boone County,41.7068,-98.0672
1661,Nebraska,11.2,13.8,65493.0,Box Butte County,42.2197,-103.0857
1662,Nebraska,14.1,22.8,51107.0,Boyd County,42.8997,-98.7665
1663,Nebraska,10.9,16.5,52738.0,Brown County,42.43,-99.9295
1664,Nebraska,10.7,11.1,65721.0,Buffalo County,40.8551,-99.075
1665,Nebraska,10.0,12.0,61317.0,Burt County,41.8515,-96.3286
1666,Nebraska,8.3,9.7,66416.0,Butler County,41.2261,-97.1318
1667,Nebraska,6.4,7.1,77771.0,Cass County,40.9097,-96.1409
1668,Nebraska,7.9,8.9,64037.0,Cedar County,42.5993,-97.2524
1669,Nebraska,8.8,10.4,59492.0,Chase County,40.5242,-101.698
1670,Nebraska,11.1,14.5,53533.0,Cherry County,42.545,-101.1186
1671,Nebraska,11.9,16.3,54772.0,Cheyenne County,41.2198,-102.995
1672,Nebraska,9.9,11.8,64315.0,Clay County,40.5244,-98.0513
1673,Nebraska,8.3,11.4,69498.0,Colfax County,41.574,-97.0865
1674,Nebraska,8.5,9.8,66165.0,Cuming County,41.9164,-96.7874
1675,Nebraska,10.6,14.2,56531.0,Custer County,41.3943,-99.7262
1676,Nebraska,10.4,14.7,64231.0,Dakota County,42.3911,-96.5646
1677,Nebraska,15.3,17.4,50905.0,Dawes County,42.7197,-103.1354
1678,Nebraska,10.7,12.7,61817.0,Dawson County,40.8699,-99.8196
1679,Nebraska,11.1,17.5,51583.0,Deuel County,41.1116,-102.3339
1680,Nebraska,8.0,10.0,64943.0,Dixon County,42.4931,-96.8677
1681,Nebraska,10.6,12.1,59872.0,Dodge County,41.5779,-96.654
1682,Nebraska,11.7,13.6,69475.0,Douglas County,41.2953,-96.1543
1683,Nebraska,13.9,20.4,52916.0,Dundy County,40.1762,-101.6879
1684,Nebraska,8.9,11.8,65739.0,Fillmore County,40.5247,-97.5965
1685,Nebraska,13.0,18.9,54192.0,Franklin County,40.1763,-98.9528
1686,Nebraska,12.0,15.0,53735.0,Frontier County,40.5301,-100.3942
1687,Nebraska,11.9,16.1,54308.0,Furnas County,40.1764,-99.9123
1688,Nebraska,12.0,13.8,56261.0,Gage County,40.2619,-96.6894
1689,Nebraska,15.0,25.2,53240.0,Garden County,41.6194,-102.3354
1690,Nebraska,11.3,16.5,51055.0,Garfield County,41.9144,-98.9914
1691,Nebraska,8.6,13.8,67263.0,Gosper County,40.5148,-99.8307
1692,Nebraska,10.0,16.4,64244.0,Grant County,41.915,-101.7406
1693,Nebraska,13.0,16.4,53225.0,Greeley County,41.5674,-98.5212
1694,Nebraska,12.0,15.1,60751.0,Hall County,40.8726,-98.5022
1695,Nebraska,6.7,7.8,73024.0,Hamilton County,40.873,-98.0229
1696,Nebraska,9.7,13.2,58928.0,Harlan County,40.1765,-99.4046
1697,Nebraska,14.0,21.4,57060.0,Hayes County,40.5248,-101.0619
1698,Nebraska,13.2,18.0,50300.0,Hitchcock County,40.1763,-101.0423
1699,Nebraska,10.9,12.8,61415.0,Holt County,42.4557,-98.7838
1700,Nebraska,7.0,6.7,52254.0,Hooker County,41.916,-101.1353
1701,Nebraska,8.1,11.0,70906.0,Howard County,41.2201,-98.5171
1702,Nebraska,9.7,12.1,57098.0,Jefferson County,40.1757,-97.1427
1703,Nebraska,13.3,13.9,50886.0,Johnson County,40.3926,-96.2651
1704,Nebraska,7.7,9.1,72694.0,Kearney County,40.5067,-98.948
1705,Nebraska,11.6,18.2,53637.0,Keith County,41.1988,-101.6615
1706,Nebraska,19.3,30.1,49421.0,Keya Paha County,42.8789,-99.7124
1707,Nebraska,11.9,15.8,52460.0,Kimball County,41.1978,-103.7149
1708,Nebraska,12.3,16.5,54189.0,Knox County,42.6368,-97.8919
1709,Nebraska,12.0,11.8,65436.0,Lancaster County,40.7842,-96.6878
1710,Nebraska,11.1,14.8,61702.0,Lincoln County,41.0477,-100.7453
1711,Nebraska,9.9,13.2,61004.0,Logan County,41.5666,-100.4827
1712,Nebraska,15.6,29.1,53369.0,Loup County,41.9138,-99.4544
1713,Nebraska,11.4,19.4,54138.0,McPherson County,41.5682,-101.0604
1714,Nebraska,9.7,11.4,61263.0,Madison County,41.9167,-97.6008
1715,Nebraska,9.0,11.6,64309.0,Merrick County,41.169,-98.038
1716,Nebraska,13.5,18.7,52933.0,Morrill County,41.716,-103.0104
1717,Nebraska,10.5,12.0,56880.0,Nance County,41.3973,-97.9922
1718,Nebraska,11.5,12.1,56658.0,Nemaha County,40.3877,-95.8498
1719,Nebraska,9.9,12.6,59602.0,Nuckolls County,40.1764,-98.0472
1720,Nebraska,9.3,11.2,67595.0,Otoe County,40.6485,-96.1348
1721,Nebraska,12.4,19.4,50501.0,Pawnee County,40.1315,-96.2371
1722,Nebraska,9.4,13.3,61156.0,Perkins County,40.851,-101.6497
1723,Nebraska,8.8,10.9,66986.0,Phelps County,40.5111,-99.4145
1724,Nebraska,10.1,10.7,64607.0,Pierce County,42.2644,-97.6013
1725,Nebraska,7.8,8.8,70177.0,Platte County,41.5713,-97.5211
1726,Nebraska,6.6,8.4,69503.0,Polk County,41.1869,-97.5684
1727,Nebraska,10.9,13.1,63958.0,Red Willow County,40.1758,-100.4769
1728,Nebraska,11.4,15.3,54044.0,Richardson County,40.125,-95.7175
1729,Nebraska,14.0,17.3,53120.0,Rock County,42.4213,-99.4499
1730,Nebraska,10.1,10.1,63187.0,Saline County,40.5241,-97.1409
1731,Nebraska,5.5,6.0,88913.0,Sarpy County,41.1129,-96.112
1732,Nebraska,7.3,7.2,78689.0,Saunders County,41.2264,-96.6374
1733,Nebraska,13.6,17.9,53206.0,Scotts Bluff County,41.8506,-103.708
1734,Nebraska,7.8,6.7,75305.0,Seward County,40.8724,-97.1395
1735,Nebraska,13.3,20.8,47543.0,Sheridan County,42.5047,-102.4089
1736,Nebraska,11.1,16.3,54771.0,Sherman County,41.2206,-98.9762
1737,Nebraska,15.5,24.9,46834.0,Sioux County,42.4877,-103.7589
1738,Nebraska,7.1,9.4,71709.0,Stanton County,41.9169,-97.1939
1739,Nebraska,8.9,12.6,56626.0,Thayer County,40.1762,-97.595
1740,Nebraska,11.8,19.6,53019.0,Thomas County,41.9137,-100.5558
1741,Nebraska,19.0,25.6,52202.0,Thurston County,42.1582,-96.544
1742,Nebraska,11.4,15.5,52336.0,Valley County,41.5673,-98.9819
1743,Nebraska,6.3,6.6,100572.0,Washington County,41.5311,-96.222
1744,Nebraska,12.5,10.5,59787.0,Wayne County,42.2093,-97.1193
1745,Nebraska,11.4,12.6,58161.0,Webster County,40.1764,-98.5
1746,Nebraska,11.2,14.5,50850.0,Wheeler County,41.9148,-98.5282
1747,Nebraska,8.5,10.8,64531.0,York County,40.8727,-97.5971
1748,Nevada,10.4,14.0,67716.0,Churchill County,39.5809,-118.3358
1749,Nevada,15.1,20.6,63735.0,Clark County,36.2152,-115.0135
1750,Nevada,8.0,11.4,74053.0,Douglas County,38.9123,-119.6162
1751,Nevada,9.7,12.0,81466.0,Elko County,41.1457,-115.3577
1752,Nevada,14.5,22.2,53509.0,Esmeralda County,37.7846,-117.6323
1753,Nevada,10.0,13.3,80084.0,Eureka County,39.9838,-116.2686
1754,Nevada,10.6,14.1,77018.0,Humboldt County,41.4068,-118.112
1755,Nevada,11.0,15.2,85773.0,Lander County,39.9337,-117.038
1756,Nevada,13.9,17.6,64304.0,Lincoln County,37.6433,-114.8775
1757,Nevada,9.4,13.8,71547.0,Lyon County,39.0206,-119.189
1758,Nevada,17.5,27.1,53515.0,Mineral County,38.5386,-118.4349
1759,Nevada,14.9,24.6,59282.0,Nye County,38.0423,-116.4719
1760,Nevada,18.3,16.8,52412.0,Pershing County,40.4404,-118.4044
1761,Nevada,7.0,9.5,79281.0,Storey County,39.447,-119.5294
1762,Nevada,11.0,11.9,76123.0,Washoe County,40.6655,-119.6643
1763,Nevada,12.8,15.5,63070.0,White Pine County,39.4421,-114.9016
1764,Nevada,11.8,16.6,64869.0,Carson City,39.1511,-119.7476
1765,New Hampshire,7.6,11.4,75781.0,Belknap County,43.5179,-71.4227
1766,New Hampshire,7.9,12.1,66874.0,Carroll County,43.8738,-71.2031
1767,New Hampshire,9.9,12.1,67883.0,Cheshire County,42.9193,-72.2512
1768,New Hampshire,12.5,20.5,53602.0,Coos County,44.6896,-71.3056
1769,New Hampshire,8.6,11.7,77378.0,Grafton County,43.9407,-71.8208
1770,New Hampshire,7.3,9.9,90806.0,Hillsborough County,42.9153,-71.7161
1771,New Hampshire,8.7,9.3,80842.0,Merrimack County,43.2975,-71.6802
1772,New Hampshire,4.6,4.9,104281.0,Rockingham County,42.9875,-71.1254
1773,New Hampshire,8.9,10.0,91928.0,Strafford County,43.2969,-71.0289
1774,New Hampshire,9.1,12.1,64919.0,Sullivan County,43.3613,-72.2221
1775,New Jersey,15.1,22.6,65693.0,Atlantic County,39.4777,-74.661
1776,New Jersey,7.5,9.1,104777.0,Bergen County,40.9597,-74.0742
1777,New Jersey,7.6,9.8,94043.0,Burlington County,39.8777,-74.6681
1778,New Jersey,12.0,16.8,77675.0,Camden County,39.8035,-74.9597
1779,New Jersey,9.0,13.7,74896.0,Cape May County,39.1496,-74.8002
1780,New Jersey,14.4,20.9,58030.0,Cumberland County,39.3738,-75.1107
1781,New Jersey,15.1,19.8,66191.0,Essex County,40.7872,-74.247
1782,New Jersey,7.7,9.8,93783.0,Gloucester County,39.7173,-75.1414
1783,New Jersey,15.9,23.3,79159.0,Hudson County,40.7371,-74.0779
1784,New Jersey,4.1,4.1,122095.0,Hunterdon County,40.5673,-74.9122
1785,New Jersey,10.4,11.8,86499.0,Mercer County,40.2834,-74.7018
1786,New Jersey,8.0,9.4,98992.0,Middlesex County,40.4392,-74.4117
1787,New Jersey,7.4,8.8,107500.0,Monmouth County,40.2603,-74.2213
1788,New Jersey,5.6,5.7,122525.0,Morris County,40.862,-74.5445
1789,New Jersey,11.4,19.2,75732.0,Ocean County,39.8855,-74.2813
1790,New Jersey,14.1,21.3,74016.0,Passaic County,41.0343,-74.3008
1791,New Jersey,12.0,19.2,69844.0,Salem County,39.5876,-75.3491
1792,New Jersey,5.5,6.3,123708.0,Somerset County,40.5635,-74.6163
1793,New Jersey,6.1,7.3,99695.0,Sussex County,41.1393,-74.6908
1794,New Jersey,9.3,12.1,85926.0,Union County,40.6601,-74.3087
1795,New Jersey,9.3,11.3,82900.0,Warren County,40.8572,-74.9973
1796,New Mexico,15.2,18.2,59723.0,Bernalillo County,35.0514,-106.6702
1797,New Mexico,19.8,36.8,40273.0,Catron County,33.9152,-108.4046
1798,New Mexico,27.6,35.7,45098.0,Chaves County,33.3633,-104.4669
1799,New Mexico,26.4,34.0,42862.0,Cibola County,34.9125,-107.9998
1800,New Mexico,18.8,28.7,42787.0,Colfax County,36.6061,-104.6468
1801,New Mexico,18.9,24.5,50322.0,Curry County,34.5742,-103.347
1802,New Mexico,19.6,30.8,40181.0,,,
1803,New Mexico,19.3,22.7,46619.0,,,
1804,New Mexico,13.8,17.2,66191.0,Eddy County,32.4714,-104.3044
1805,New Mexico,18.6,26.7,46503.0,Grant County,32.7389,-108.3824
1806,New Mexico,25.8,29.9,37534.0,Guadalupe County,34.8633,-104.7906
1807,New Mexico,17.4,31.6,44080.0,Harding County,35.8579,-103.8203
1808,New Mexico,24.1,31.6,40226.0,Hidalgo County,31.914,-108.7148
1809,New Mexico,18.8,23.3,51749.0,Lea County,32.7921,-103.4125
1810,New Mexico,18.4,29.9,50472.0,Lincoln County,33.7453,-105.4593
1811,New Mexico,3.7,3.2,134050.0,Los Alamos County,35.8693,-106.3073
1812,New Mexico,27.6,37.4,35040.0,Luna County,32.1822,-107.7498
1813,New Mexico,30.3,38.0,40149.0,McKinley County,35.5807,-108.2618
1814,New Mexico,21.9,31.8,41734.0,Mora County,36.0105,-104.9449
1815,New Mexico,19.9,27.7,49845.0,Otero County,32.6132,-105.7415
1816,New Mexico,22.3,33.7,35776.0,Quay County,35.1043,-103.5498
1817,New Mexico,20.4,26.0,47042.0,Rio Arriba County,36.5096,-106.6932
1818,New Mexico,21.1,26.9,46977.0,Roosevelt County,34.0212,-103.48
1819,New Mexico,9.4,11.3,72545.0,Sandoval County,35.6886,-106.8659
1820,New Mexico,24.3,32.2,49977.0,San Juan County,36.5085,-108.3206
1821,New Mexico,21.4,29.7,43564.0,San Miguel County,35.4805,-104.8158
1822,New Mexico,12.3,17.9,67311.0,Santa Fe County,35.5069,-105.9763
1823,New Mexico,26.7,50.2,37660.0,Sierra County,33.1305,-107.1924
1824,New Mexico,22.2,36.8,38817.0,Socorro County,34.0072,-106.9302
1825,New Mexico,18.6,29.2,45626.0,Taos County,36.5783,-105.631
1826,New Mexico,22.7,30.5,45684.0,Torrance County,34.6405,-105.8508
1827,New Mexico,19.5,27.8,41518.0,Union County,36.4816,-103.471
1828,New Mexico,18.8,24.3,50510.0,Valencia County,34.7155,-106.809
1829,New York,11.9,16.1,74512.0,Albany County,42.6002,-73.9736
1830,New York,14.6,20.3,55320.0,Allegany County,42.2574,-78.0276
1831,New York,26.4,34.3,43143.0,Bronx County,40.8501,-73.866
1832,New York,14.1,17.6,55729.0,Broome County,42.1602,-75.8196
1833,New York,16.1,21.6,54602.0,Cattaraugus County,42.2486,-78.6788
1834,New York,14.8,21.5,62839.0,Cayuga County,42.9175,-76.5545
1835,New York,17.2,23.2,48102.0,Chautauqua County,42.2281,-79.3663
1836,New York,14.9,18.3,59155.0,Chemung County,42.1413,-76.76
1837,New York,13.3,20.8,58177.0,Chenango County,42.4935,-75.6116
1838,New York,15.1,20.9,60094.0,Clinton County,44.7462,-73.6782
1839,New York,10.5,15.3,69403.0,Columbia County,42.2501,-73.6318
1840,New York,11.0,15.5,62292.0,Cortland County,42.595,-76.0703
1841,New York,15.9,23.4,53385.0,Delaware County,42.1981,-74.9665
1842,New York,9.7,11.6,87370.0,Dutchess County,41.7652,-73.7429
1843,New York,13.7,19.2,63014.0,Erie County,42.764,-78.7323
1844,New York,11.3,16.2,62884.0,Essex County,44.1172,-73.7726
1845,New York,16.7,21.3,54960.0,Franklin County,44.5929,-74.3038
1846,New York,13.6,21.6,56169.0,Fulton County,43.1138,-74.4222
1847,New York,9.6,14.2,62785.0,Genesee County,43.0009,-78.1937
1848,New York,11.7,17.9,61375.0,Greene County,42.2765,-74.1227
1849,New York,9.6,16.6,57427.0,Hamilton County,43.6611,-74.4974
1850,New York,13.3,19.6,59366.0,Herkimer County,43.4193,-74.9624
1851,New York,12.4,17.6,59430.0,Jefferson County,44.0495,-75.921
1852,New York,19.2,25.8,66943.0,Kings County,40.6395,-73.9385
1853,New York,12.6,18.8,59978.0,Lewis County,43.7851,-75.4486
1854,New York,12.0,14.1,65221.0,Livingston County,42.7281,-77.7755
1855,New York,10.4,14.0,66419.0,Madison County,42.9128,-75.6696
1856,New York,13.3,18.1,66003.0,Monroe County,43.1464,-77.6961
1857,New York,15.0,24.5,55523.0,Montgomery County,42.9023,-74.4397
1858,New York,6.1,6.9,125118.0,Nassau County,40.7328,-73.5865
1859,New York,17.4,22.7,84371.0,New York County,40.7785,-73.9674
1860,New York,13.0,19.1,61068.0,Niagara County,43.2001,-78.7452
1861,New York,14.2,21.4,59804.0,Oneida County,43.2418,-75.4358
1862,New York,14.2,19.9,65548.0,Onondaga County,43.0058,-76.1946
1863,New York,7.8,11.6,76137.0,Ontario County,42.8528,-77.2998
1864,New York,12.2,18.0,88494.0,Orange County,41.4022,-74.3056
1865,New York,16.1,22.8,56140.0,Orleans County,43.2521,-78.2312
1866,New York,15.7,23.1,59394.0,Oswego County,43.4269,-76.1413
1867,New York,13.8,18.3,61664.0,Otsego County,42.6338,-75.0326
1868,New York,6.6,7.0,107014.0,Putnam County,41.4267,-73.7495
1869,New York,13.6,17.0,72807.0,Queens County,40.7023,-73.8203
1870,New York,12.3,16.9,74106.0,Rensselaer County,42.7111,-73.5097
1871,New York,11.9,16.5,84744.0,Richmond County,40.5808,-74.1524
1872,New York,15.2,26.3,98054.0,Rockland County,41.1525,-74.0242
1873,New York,15.0,19.5,55531.0,St. Lawrence County,44.4964,-75.0691
1874,New York,7.7,8.8,87154.0,Saratoga County,43.1074,-73.8639
1875,New York,12.9,18.3,72357.0,Schenectady County,42.8181,-74.0586
1876,New York,12.9,18.5,67080.0,Schoharie County,42.5882,-74.4421
1877,New York,13.6,22.2,57706.0,Schuyler County,42.3938,-76.8752
1878,New York,13.4,20.5,60985.0,Seneca County,42.7811,-76.8238
1879,New York,13.7,18.4,57584.0,Steuben County,42.2678,-77.3838
1880,New York,6.4,7.5,112681.0,Suffolk County,40.8686,-72.8448
1881,New York,17.1,27.8,57017.0,Sullivan County,41.7164,-74.7681
1882,New York,11.7,16.6,64052.0,Tioga County,42.1703,-76.3063
1883,New York,16.2,14.0,65402.0,Tompkins County,42.452,-76.4736
1884,New York,11.3,14.2,77427.0,Ulster County,41.8881,-74.2586
1885,New York,10.2,15.4,69314.0,Warren County,43.561,-73.846
1886,New York,12.3,18.3,61633.0,Washington County,43.3137,-73.4308
1887,New York,10.0,13.8,65299.0,Wayne County,43.1566,-77.0294
1888,New York,9.4,11.4,109131.0,Westchester County,41.1624,-73.7561
1889,New York,9.4,12.0,66261.0,Wyoming County,42.7024,-78.2245
1890,New York,10.6,18.9,63619.0,Yates County,42.6335,-77.1055
1891,North Carolina,12.5,17.6,58847.0,Alamance County,36.0437,-79.3994
1892,North Carolina,12.6,18.3,52989.0,Alexander County,35.921,-81.177
1893,North Carolina,17.8,28.4,45239.0,Alleghany County,36.4916,-81.1271
1894,North Carolina,21.2,30.5,40773.0,Anson County,34.9738,-80.1027
1895,North Carolina,14.2,22.4,45551.0,Ashe County,36.4341,-81.5003
1896,North Carolina,17.0,24.0,48470.0,Avery County,36.0765,-81.9226
1897,North Carolina,20.1,32.0,50312.0,Beaufort County,35.494,-76.8598
1898,North Carolina,20.7,30.8,41280.0,Bertie County,36.0662,-76.9787
1899,North Carolina,21.6,30.6,42398.0,Bladen County,34.6146,-78.5637
1900,North Carolina,9.8,18.4,67286.0,Brunswick County,34.071,-78.2377
1901,North Carolina,11.7,17.0,63838.0,Buncombe County,35.6112,-82.5301
1902,North Carolina,14.3,19.9,53758.0,Burke County,35.7496,-81.7048
1903,North Carolina,9.4,12.7,79148.0,Cabarrus County,35.3868,-80.5519
1904,North Carolina,14.8,21.2,44705.0,Caldwell County,35.953,-81.5464
1905,North Carolina,8.0,9.8,79162.0,Camden County,36.3877,-76.2064
1906,North Carolina,11.8,17.9,63146.0,Carteret County,34.8357,-76.6589
1907,North Carolina,20.7,27.8,50879.0,Caswell County,36.3932,-79.3335
1908,North Carolina,13.5,17.9,59841.0,Catawba County,35.662,-81.2151
1909,North Carolina,12.2,16.7,82764.0,Chatham County,35.7026,-79.2553
1910,North Carolina,13.9,26.9,44211.0,Cherokee County,35.1339,-84.0635
1911,North Carolina,17.6,28.5,48568.0,Chowan County,36.1508,-76.6079
1912,North Carolina,13.8,25.2,51537.0,Clay County,35.0572,-83.7502
1913,North Carolina,18.0,26.8,49009.0,Cleveland County,35.3341,-81.5555
1914,North Carolina,23.4,33.9,41206.0,Columbus County,34.2656,-78.655
1915,North Carolina,12.6,18.0,57628.0,Craven County,35.1249,-77.0939
1916,North Carolina,15.8,21.7,52463.0,Cumberland County,35.0487,-78.8277
1917,North Carolina,8.6,12.8,82759.0,Currituck County,36.4031,-76.0059
1918,North Carolina,8.7,14.0,68682.0,Dare County,35.7805,-75.7982
1919,North Carolina,13.6,19.6,53473.0,Davidson County,35.7933,-80.2128
1920,North Carolina,9.7,14.4,67224.0,Davie County,35.9291,-80.5445
1921,North Carolina,19.1,28.4,45149.0,Duplin County,34.9365,-77.933
1922,North Carolina,13.4,19.3,71436.0,Durham County,36.036,-78.8766
1923,North Carolina,22.4,33.0,41157.0,Edgecombe County,35.9129,-77.5971
1924,North Carolina,14.3,19.9,60228.0,Forsyth County,36.1306,-80.2563
1925,North Carolina,12.5,17.4,63687.0,Franklin County,36.0827,-78.2857
1926,North Carolina,14.9,19.6,56017.0,Gaston County,35.2944,-81.1803
1927,North Carolina,13.5,20.7,59762.0,Gates County,36.4449,-76.7005
1928,North Carolina,17.1,27.6,43647.0,Graham County,35.3502,-83.8335
1929,North Carolina,14.0,16.7,62715.0,Granville County,36.304,-78.6527
1930,North Carolina,23.3,31.8,42884.0,Greene County,35.485,-77.6758
1931,North Carolina,13.5,17.7,60915.0,Guilford County,36.0795,-79.7889
1932,North Carolina,27.3,35.9,38944.0,Halifax County,36.2574,-77.6517
1933,North Carolina,13.3,17.8,61701.0,Harnett County,35.3688,-78.8693
1934,North Carolina,13.7,20.4,51817.0,Haywood County,35.556,-82.9822
1935,North Carolina,12.0,18.6,60384.0,Henderson County,35.3363,-82.48
1936,North Carolina,24.5,35.1,40461.0,Hertford County,36.3591,-76.982
1937,North Carolina,15.5,21.5,54948.0,Hoke County,35.0175,-79.2373
1938,North Carolina,21.0,30.3,44880.0,Hyde County,35.5305,-76.2509
1939,North Carolina,9.5,12.8,69734.0,Iredell County,35.8071,-80.8734
1940,North Carolina,18.7,22.5,50652.0,Jackson County,35.2876,-83.1408
1941,North Carolina,11.8,15.2,69889.0,Johnston County,35.5178,-78.3657
1942,North Carolina,17.6,29.1,47616.0,Jones County,35.0217,-77.3552
1943,North Carolina,15.1,20.6,56679.0,Lee County,35.4752,-79.1715
1944,North Carolina,21.1,30.1,44244.0,Lenoir County,35.2388,-77.6412
1945,North Carolina,8.8,12.3,73319.0,Lincoln County,35.4856,-81.2235
1946,North Carolina,14.5,21.8,50476.0,McDowell County,35.6817,-82.0493
1947,North Carolina,14.2,21.8,49406.0,Macon County,35.1505,-83.4222
1948,North Carolina,15.3,22.2,51849.0,Madison County,35.858,-82.7058
1949,North Carolina,20.1,30.8,43261.0,Martin County,35.8432,-77.1092
1950,North Carolina,10.2,14.1,75138.0,Mecklenburg County,35.2467,-80.8328
1951,North Carolina,15.0,22.4,49086.0,Mitchell County,36.0133,-82.1636
1952,North Carolina,17.6,27.8,52897.0,Montgomery County,35.3325,-79.9055
1953,North Carolina,9.2,13.1,69373.0,Moore County,35.3106,-79.4814
1954,North Carolina,14.8,22.3,55956.0,Nash County,35.9673,-77.9864
1955,North Carolina,11.9,13.2,66212.0,New Hanover County,34.2328,-77.8847
1956,North Carolina,23.6,36.4,40524.0,Northampton County,36.4178,-77.3969
1957,North Carolina,13.9,18.1,55645.0,Onslow County,34.7321,-77.4321
1958,North Carolina,12.2,10.6,79814.0,Orange County,36.0611,-79.1207
1959,North Carolina,15.3,26.3,53732.0,Pamlico County,35.1435,-76.7407
1960,North Carolina,15.4,22.4,51365.0,Pasquotank County,36.2955,-76.284
1961,North Carolina,10.8,15.4,69555.0,Pender County,34.5248,-77.9051
1962,North Carolina,15.5,27.2,53760.0,Perquimans County,36.2059,-76.4411
1963,North Carolina,17.5,25.6,55287.0,Person County,36.39,-78.9718
1964,North Carolina,21.6,23.5,48116.0,Pitt County,35.5933,-77.3745
1965,North Carolina,12.3,18.8,58064.0,Polk County,35.2793,-82.1697
1966,North Carolina,13.5,21.1,57088.0,Randolph County,35.7103,-79.806
1967,North Carolina,26.2,40.2,42158.0,Richmond County,35.0059,-79.7479
1968,North Carolina,27.9,36.0,38613.0,Robeson County,34.6402,-79.1039
